model,question_id,question,correct_answer,model_answer,is_correct,bleu,f1,response_time,error_message
AraModernBert-STS,37,حكم الوديعة (حفظ المال):,ب, ب: جائزة وواجبة عند الجمهور ,True,0.009565665109256835,1.0,5.068721055984497,
AraModernBert-STS,38,حكم الوكالة:,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.437175750732422,
AraModernBert-STS,39,حكم المضاربة (شركة بين مال وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,3.7427000999450684,
AraModernBert-STS,40,حكم المساقاة (شركة بين شجر وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.5423405170440674,
AraModernBert-STS,41,حكم المزارعة (شركة بين أرض وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.4562008380889893,
AraModernBert-STS,42,حكم الصلح بين الخصوم:,ب, ب: جائز ومستحب بإجماع العلماء ,True,0.009048295247234425,1.0,2.666146993637085,
AraModernBert-STS,43,حكم الإبراء من الدين:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.0289037227630615,
AraModernBert-STS,44,حكم إجارة العين لمالكها:,ب, ب: جائزة عند جمهور العلماء ,True,0.009849574084214482,1.0,3.9024202823638916,
AraModernBert-STS,45,حكم الإجارة على الأعمال المحرمة:,ب, ب: باطلة ومحرمة بإجماع العلماء ,True,0.008811835296733616,1.0,3.329761505126953,
AraModernBert-STS,46,حكم إجارة الرجل لامرأة أجنبية للإرضاع:,ب, الخيار الصحيح هو: أ: محرمة بإجماع العلماء ,False,0.006883858510498897,0.0,3.0476858615875244,
AraModernBert-STS,47,حكم الجعالة (جعل أجرة على عمل مجهول):,ب, الجواب: أ: محرمة بإجماع العلماء ,False,0.008588486560503192,0.0,3.6605095863342285,
AraModernBert-STS,48,حكم السبق (الجائزة) في المسابقات:,ب, ب: جائز في الخيل والإبل والسهام بإجماع العلماء ,True,0.006277466950757328,1.0,3.9277825355529785,
AraModernBert-STS,49,حكم الرهن:,ب, الجواب: ب: جائز بإجماع العلماء ,True,0.008811835296733616,1.0,3.7984516620635986,
AraModernBert-STS,50,حكم الكفالة والضمان:,ب, ب: الكفالة والضمان جائزان بإجماع العلماء ,True,0.00702083472657119,1.0,3.5273797512054443,
AraModernBert-STS,51,حكم الحوالة:,ب, ب: الحوالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,2.6686015129089355,
AraModernBert-STS,52,حكم الأيمان:,ب, ب: الأيمان جائزة بالله وصفاته ,True,0.009048295247234425,1.0,3.6305148601531982,
AraModernBert-STS,53,حكم الصيد بالكلب المعلم:,ب, ب: الصيد بالكلب المعلم جائز بإجماع العلماء ,True,0.0067525623389387635,1.0,3.6944050788879395,
AraModernBert-STS,54,حكم الذبائح:,ب, ب: الذبائح حلال بإجماع المسلمين ما لم تذبح لغير الله ,True,0.0056860862169080505,1.0,3.9276552200317383,
AraModernBert-STS,55,حكم الصيد بالجوارح (غير الكلب):,ب, ج: الصيد بالجوارح (غير الكلب) مكروه عند الجمهور ,False,0.00616976802746866,0.0,4.744569540023804,
AraModernBert-STS,56,حكم الأضحية:,ب, ج: الأضحية فرض كفاية ,False,0.0,0.0,2.977083206176758,
AraModernBert-STS,57,حكم العقيقة عن المولود:,ب, ب: العقيقة سنة مؤكدة بإجماع العلماء ,True,0.007805988703535686,1.0,3.446885108947754,
AraModernBert-STS,58,حكم الجهاد في سبيل الله:,ب, ب: الجهاد فرض كفاية بإجماع العلماء ,True,0.007986728673290205,1.0,4.476305961608887,
AraModernBert-STS,59,حكم قتال المرتد:,ب, ب: قتال المرتد واجب بإجماع العلماء ,True,0.007986728673290205,1.0,3.32572340965271,
AraModernBert-STS,60,حكم قتال البغاة:,ب, ب: قتال البغاة واجب بإجماع العلماء ,True,0.007986728673290205,1.0,4.584958791732788,
AraModernBert-STS,61,حكم قتال أهل الذمة:,ب, ب: قتال أهل الذمة محرم بإجماع العلماء ما لم ينقضوا العهد ,True,0.005354194904142114,1.0,5.026329040527344,
AraModernBert-STS,62,حكم الجزية:,ب, ب: الجزية واجبة على أهل الكتاب بإجماع العلماء ,True,0.006389329974674238,1.0,4.4014732837677,
AraModernBert-STS,63,حكم الرق (العبودية):,ب, ب: الرق مشروع في بعض الحالات وبشروط بإجماع العلماء ,True,0.005869389976559867,1.0,3.9679622650146484,
AraModernBert-STS,64,حكم العتق:,ب, ب: العتق مستحب بإجماع المسلمين ,True,0.008811835296733616,1.0,4.2222981452941895,
AraModernBert-STS,65,حكم الولاء:,ب, الجواب: ب: الولاء للمسلم على المسلم واجب بإجماع العلماء ,True,0.005433186420677938,1.0,3.9020161628723145,
AraModernBert-STS,66,حكم شهادة الزور:,ب, ب: شهادة الزور محرمة بإجماع المسلمين ,True,0.007633935801913548,1.0,3.675494909286499,
AraModernBert-STS,67,حكم القضاء في الإسلام:,ب, ب: القضاء واجب على الكفاية بإجماع العلماء ,True,0.006883858510498897,1.0,3.6184659004211426,
AraModernBert-STS,68,حكم المظالم:,ب, ب: المظالم محرمة بإجماع المسلمين ,True,0.008377152169377823,1.0,3.172062873840332,
AraModernBert-STS,69,حكم أخذ مال المسلم بغير حق:,ب, ب: أخذ مال المسلم محرم بإجماع المسلمين ,True,0.007313425995364251,1.0,2.677769184112549,
AraModernBert-STS,70,حكم المهر في النكاح:,ب, ب: المهر واجب بإجماع العلماء ,True,0.0092991042878441,1.0,3.5691542625427246,
AraModernBert-STS,71,حكم الصداق (الهبة من الرجل لزوجته):,ب, ب: الصداق جائز ومستحب بإجماع العلماء ,True,0.007633935801913548,1.0,4.002893447875977,
AraModernBert-STS,72,حكم الإعسار في الدين:,ب, ب: ينظر المعسر بإجماع العلماء ,True,0.009048295247234425,1.0,3.8944051265716553,
AraModernBert-STS,73,حكم الإفلاس:,ب, ب: يعلن إفلاسه بإجماع العلماء ,True,0.009048295247234425,1.0,4.0129921436309814,
AraModernBert-STS,74,حكم التفليس:,ب, الجواب: أ: التفليس محرم بإجماع العلماء ,False,0.007313425995364251,0.0,3.697807788848877,
AraModernBert-STS,75,حكم الكفالة:,ب, ب: الكفالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,3.1816954612731934,
AraModernBert-STS,76,حكم الضمان:,ب, ب: الضمان جائز بإجماع العلماء ,True,0.009048295247234425,1.0,3.783160924911499,
AraModernBert-STS,77,حكم الإيلاء (اليمين على عدم قربان الزوجة):,ب, أ: الإيلاء محرم بإجماع العلماء ,False,0.008811835296733616,0.0,3.047379493713379,
AraModernBert-STS,78,حكم الظهار:,ب, ب: الظهار محرم بإجماع العلماء ,True,0.009048295247234425,1.0,3.7948715686798096,
AraModernBert-STS,79,حكم اللعان:,ب, ب: اللعان مشروع عند التهمة بالزنا ,True,0.008176856499690712,1.0,4.1189398765563965,
AraModernBert-STS,80,حكم الخلع:,ب, ب: الخلع جائز بإجماع العلماء ,True,0.0092991042878441,1.0,3.4727165699005127,
AraModernBert-STS,81,حكم الطلاق:,ب, ب: الطلاق جائز بأسبابه وبشروطه بإجماع العلماء ,True,0.006389329974674238,1.0,3.85425066947937,
AraModernBert-STS,82,حكم الرجعة بعد الطلاق:,ب, الجواب: ب: الرجعة جائزة في الطلاق الرجعي بإجماع العلماء ,True,0.005433186420677938,1.0,4.8049681186676025,
AraModernBert-STS,83,حكم العدة بعد الطلاق:,ب, ب: العدة واجبة بإجماع العلماء ,True,0.009048295247234425,1.0,2.7377026081085205,
AraModernBert-STS,84,حكم النفقة بعد الطلاق:,ب, ب: النفقة واجبة في العدة بإجماع العلماء ,True,0.0071638813215387015,1.0,4.083765268325806,
AraModernBert-STS,85,حكم الحضانة بعد الطلاق:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.744673490524292,
AraModernBert-STS,86,حكم الوصية للوارث:,ب, ب: الوصية للوارث محرمة بإجماع العلماء إلا بإذن باقي الورثة ,True,0.005203424609196104,1.0,3.5360679626464844,
AraModernBert-STS,87,حكم وجوب صلاة الوتر:,ب, ب: صلاة الوتر سنة مؤكدة عند جمهور العلماء ,True,0.006883858510498897,1.0,2.42405104637146,
AraModernBert-STS,88,حكم ذبح غير المسلم للحيوان المأكول:,ب, ب: ذبيحته حرام إلا ذبيحة أهل الكتاب بالشروط المعتبرة عند جمهور العلماء ,True,0.0044608951829991,1.0,4.589562654495239,
AraModernBert-STS,89,حكم من سب الله أو رسوله:,ب, ب: هو كافر مرتد بإجماع العلماء ,True,0.008811835296733616,1.0,3.3528263568878174,
AraModernBert-STS,90,حكم اللعان بين الزوجين:,ب, ب: اللعان مشروع بإجماع العلماء عند التهمة بالزنا ,True,0.006065997938636506,1.0,4.328376054763794,
AraModernBert-STS,91,حكم المباهلة في الدين:,ب, ب: المباهلة جائزة بإجماع العلماء عند الحاجة ,True,0.006626589205134352,1.0,4.197743654251099,
AraModernBert-STS,92,حكم الرضاع المحرم للنكاح:,ب, ب: الرضاع يحرم النكاح بإجماع العلماء ,True,0.007633935801913548,1.0,3.662631034851074,
AraModernBert-STS,93,حكم الحضانة للأطفال:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.553846597671509,
AraModernBert-STS,94,حكم الدعاء على الظالم:,ب, الإجابة الصحيحة هي: أ: الدعاء على الظالم محرم بإجماع العلماء ,False,0.0050615410611162615,0.0,3.75838041305542,
AraModernBert-STS,95,حكم مصافحة الرجل للمرأة الأجنبية:,ب, ب: المصافحة محرمة بإجماع العلماء ,True,0.008377152169377823,1.0,5.024785995483398,
AraModernBert-STS,96,حكم صلاة الكسوف والخسوف:,ب, ب: صلاة الكسوف سنة مؤكدة بإجماع العلماء ,True,0.0071638813215387015,1.0,3.3089964389801025,
AraModernBert-STS,97,حكم بيع العربون:,ب," الجواب: 
ج: بيع العربون مكروه عند الجمهور ",False,0.006883858510498897,0.0,4.1342597007751465,
AraModernBert-STS,98,حكم إعارة السلاح في الفتنة:,ب, ب: إعارة السلاح محرمة بإجماع العلماء ,True,0.007633935801913548,1.0,4.559562921524048,
AraModernBert-STS,99,حكم الوفاء بالكفارات:,ب, ب: الوفاء بالكفارات واجب بإجماع العلماء ,True,0.0071638813215387015,1.0,3.462855339050293,
AraModernBert-STS,100,حكم الوفاء بالنذر المباح:,ب, ب: الوفاء بالنذر واجب بإجماع العلماء ,True,0.007633935801913548,1.0,4.214680433273315,
AraModernBert-STS,101,خيار المجلس عند المالكية:,ب, ب ,True,0.07249749990681824,1.0,2.5406839847564697,
AraModernBert-STS,102,بيع الغرر اليسير في المذهب المالكي:,ب, ب ,True,0.07249749990681824,1.0,3.453646421432495,
AraModernBert-STS,103,من شروط صحة الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.2821850776672363,
AraModernBert-STS,104,يبدأ الإحرام للحج من:,أ, الجواب: أ: المواقيت المكانية ,True,0.0092991042878441,1.0,3.465672731399536,
AraModernBert-STS,105,من محظورات الإحرام:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.067995548248291,
AraModernBert-STS,106,الطواف حول الكعبة يكون:,ب, ب: عكس اتجاه عقارب الساعة ,True,0.01015265650850611,1.0,3.4472291469573975,
AraModernBert-STS,107,عدد أشواط السعي بين الصفا والمروة:,أ, الجواب: أ: سبعة أشواط ,True,0.011603982212675388,1.0,2.6654205322265625,
AraModernBert-STS,108,الوقوف بعرفة يكون في اليوم:,ب, ب: التاسع من ذي الحجة ,True,0.011603982212675388,1.0,2.7564902305603027,
AraModernBert-STS,109,رمي الجمرات يبدأ في:,ب, ب: يوم النحر ,True,0.01758542189440898,1.0,2.3839352130889893,
AraModernBert-STS,110,طواف الإفاضة من:,ب, الجواب الصحيح هو: ب: أركان الحج ,False,0.008588486560503192,0.0,3.4025654792785645,
AraModernBert-STS,111,من أركان العمرة:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,2.260613203048706,
AraModernBert-STS,112,متى يجوز التمتع بالعمرة إلى الحج؟,أ, الخيار الصحيح هو: أ: في أشهر الحج ,False,0.008176856499690712,0.0,3.4874417781829834,
AraModernBert-STS,113,من شروط طواف الإفاضة:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.5716378688812256,
AraModernBert-STS,114,المبيت بمزدلفة ليلة النحر:,ب, ب: واجب من واجبات الحج ,False,0.011199617145528714,0.0,5.206115961074829,
AraModernBert-STS,115,أنواع النسك في الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.4125845432281494,
AraModernBert-STS,116,الهدي واجب على:,أ, الجواب: الهدي واجب على: أ: المتمتع والقارن ,True,0.0067525623389387635,1.0,3.5356781482696533,
AraModernBert-STS,117,من محظورات الإحرام للمرأة:,ج, ج: كلاهما ,True,0.021598265052211615,1.0,3.092791795730591,
AraModernBert-STS,118,حكم التحلل من الإحرام قبل إتمام النسك:,ب, ب: جائز بشرط الاشتراط عند الإحرام ,True,0.008176856499690712,1.0,2.9203479290008545,
AraModernBert-STS,119,طواف الوداع:,ب, ب: واجب إلا على الحائض والنفساء ,True,0.008588486560503192,1.0,2.9390649795532227,
